Name,ADAM12,ADAMTS1,CTSD,CTSK,CTSZ,FAP,FURIN,GZMA,GZMK,HTRA1,KLK11,MMP1,MMP12,MMP13,MMP14,MMP15,MMP19,MMP2,MMP7,MMP9,PCSK1,PCSK2,PLAT,PLAU,PRSS8,F2
S97,1.3011255529999999,1.004470019,2.0967052809999998,1.100188201,1.035449512,0.988414967,0.9407179170000001,1.027925747,1.039444833,1.006979108,3.80214501,1.224700619,1.2714379009999999,1.176880141,2.247699152,8.543646756000001,0.9904080259999999,0.941486864,1.197191947,1.045304974,0.982516811,1.171318211,0.978209036,1.027531157,0.9910389540000001,0.8085761770000001
S98,1.363783444,0.905274673,1.178999733,7.6671409079999995,1.011394317,1.101127947,0.995812103,0.9922141859999999,1.104638262,0.983386491,2.504800022,2.159823301,2.063318646,11.05667395,1.4702050530000002,1.349095555,1.163526282,1.59446666,2.00356233,3.5469300919999998,0.9092146109999999,0.994959775,0.941051535,1.000535,0.9684212990000001,0.7053233240000001
S99,1.373821093,1.041903967,1.493153111,2.204347185,0.964857865,0.95055297,0.959258732,1.631138929,1.073704897,0.957619289,3.58580334,1.271658329,3.2265013239999996,1.6680890380000002,1.757942352,1.303929728,1.184233705,1.180081013,4.351724785,1.149687752,1.261005344,1.077507446,0.9450975290000001,1.006235011,0.9756406059999999,0.8094957779999999
S100,1.14452038,0.865811013,1.1081204709999999,1.9075290440000001,1.067408835,0.935846262,0.9758881709999999,0.9955778409999999,1.084791053,0.963934774,1.255907446,1.0482793990000001,1.3072958159999999,1.135905081,1.042445033,1.097888096,0.9216925909999999,0.987842255,0.838843123,0.9982708020000001,0.939809577,1.066808279,0.935347487,1.007185279,0.966031992,0.7957921059999999
S101,1.023757601,0.826751227,2.8045026280000003,1.1767359240000002,1.079640237,0.8345021890000001,0.94677515,0.982099232,1.04765286,0.970383153,1.226873219,1.038185031,1.138954848,0.8126527729999999,1.088508195,1.004590956,0.9521851709999999,0.8737891609999999,0.934945193,0.8205539629999999,0.90078461,1.212316419,0.867819243,0.985017495,0.964235042,0.7788604440000001
S102,1.9411671780000002,1.148659816,0.989433872,1.3656066869999999,0.972216863,1.357124147,0.9827559229999999,1.05556991,1.090935079,1.147597195,2.4865371130000002,1.638815492,14.6180416,4.805630975,2.682863226,1.389629398,1.177587479,1.223887007,1.68358056,1.48052756,0.8918551309999999,0.960988799,0.8857184459999999,1.034716033,0.9663404590000001,0.551827086
S82,2.3404620730000003,1.0172575879999999,1.4270763169999998,1.315272497,1.066502463,1.5256110630000002,0.9931177870000001,0.99183366,1.117383026,1.026066903,2.025664456,1.630672796,1.641794969,1.27637948,1.927744911,1.090927334,1.114686654,1.084608234,1.043733467,1.7775414440000001,1.242726386,1.123176245,0.925979253,0.9931737840000001,0.9894567470000001,1.101082988
S83,1.254070622,0.853662418,1.4998213669999998,8.13903029,1.185750465,0.9652595840000001,0.972738517,2.2953864569999998,1.114250017,0.951674657,1.1400761259999999,1.307147275,1.431770315,1.2317402370000001,1.455681965,1.024361434,0.915509832,0.964371657,0.888032837,1.09375719,0.964573769,1.013204628,0.945783632,1.013824327,0.993655278,0.992433008
S84,1.06713812,0.828186262,1.57999888,1.187689896,1.011631465,0.882415339,0.992825871,0.993296953,1.074960741,0.9646076790000001,1.1878666279999999,1.6470753580000002,1.066609685,0.78756973,1.8970297130000002,1.160376062,1.009696309,0.98291413,1.010623233,0.937291977,0.9353851999999999,1.007911075,0.898524632,1.256881753,0.986971398,0.78410486
S85,1.074994442,0.804006277,2.3690520719999997,1.704042944,1.210776296,0.882972,0.9942209259999999,1.0219708809999999,1.125325884,0.9899358140000001,2.0359047180000003,1.086548024,1.124261036,0.8032503209999999,1.1892443659999998,1.048798752,1.0044859320000001,0.9173615140000001,0.947136871,0.9051778629999999,0.951503105,1.015562724,0.914093053,0.9999091929999999,0.970491414,0.913072404
S86,6.190946276,1.660455936,1.173152076,9.175114481,1.020399941,3.324224021,0.957243631,0.9940699609999999,1.218465232,0.960548897,9.052684651,2.601332718,7.177357455,9.634359433,5.2364231530000005,1.5603153419999998,1.349292238,1.546411988,1.468732079,4.3777805380000006,0.905215676,0.992344485,1.016556421,1.0015715029999999,0.9768146520000001,0.992747818
